Card 180: 10 32 84 45 87 16 82 14 95  8 | 21  8 41 66 56 42 77 83 90  9 55 61 19 38 23 50 28 62 99 58 33 11 84 39 98
Card 181: 90 54 11 49 95 88 15 75 18  2 | 30  5 68 41 71 52 56 10 50 60 81 51 27 94 42 55  6 87 78 66 72 96 36 12 62
Card 182: 73  1 91  2 99 75 30 29 48 89 | 46 51 34  7 18 57 64  9 23 68 16 19 85 70 66 72  5 87 12  4 25 97 10 89 60
Card 183: 16 20 31 39 75 36 78 33 88 69 | 57 17  8 70 79 37  6 48 51 85 30 45 98 26  3 83 29 58 87 54 61 35 74 43 66
Card 184: 69 50 38 49  9 96 75 82 80 14 | 23 99 30 83 78  9 50 40 14 74 75  8 37 69 82 42 26 49 96  1 38 58 80 84  7
Card 185: 44 66 49 89 36 28 30 85 32 68 | 44 28 66 72 33 65 31 67 36 30 99 89 12 25 32 76 68 85 48 90 78 92 13 49 82
Card 186: 46 48  6 52 24 19 51 76 11 47 | 93 63 78 33 31 86 68 10 74 70  3 83 36  4 54 79  8 77 38 57 97 27 22 29 53
Card 187: 49 12 70 83 40 68 15 78 88 95 | 72 31 40 69 37 65 71 35  9 44 49 95 89 68 50 41 20 58 16 60 90 22 28 96 10
Card 188: 86 47 96 63 55 29 91 31 59 23 | 55 77 30 23 91 75 86 47 29 31 78 67  4 92 96 26 63 37 80 54  1 11 32 15 98
Card 189: 40 97 46 63 66 58 54 35 33 59 | 75 17 57 71 55 62 43 96 85 98 83 37 40 23 65 94 93 25 72 78 46 47 28 33 56
Card 190: 94 41 57 47  6 24 65 59 44 20 | 95 86 26 77 87 47 18 27 16 85 57 61 66 37 35 38 23 42 50 60 98 71 62  8 25
Card 191: 57 32 39 19 48 77 27 96 10 61 | 68 82 86 70 75 35 11 24 69 56 45 95 67 44 25 36 90 47 74 39 27 55 66 87 12
Card 192: 50 94 12 32 88 76 95 23 46 49 | 60  9  6 37 42 50 96 15 95 66 34 94 91  4 33 29 14 92 16 80 98 64 12 57 36
Card 193: 32 25 53  7 71 31 80 42 92 63 | 84 78 28 90 27 24  5 67 63 75 81 12 31 55 46 60 89 98 37 16 86 23 72 43 22
Card 194: 79 47 88  9 97 76 62 23 72 84 | 77 78 67 65 91 79 64 38 41 26 89 16 10 71 86 82 47 75 61 11 34 66  7  3 70
Card 195: 22 47 95 56 66 98 44 73 50 30 | 92 33 28 65 16 60  8 45 56  2 47 84 25 55 58 17 35 88 38 95 81 63 43 57 98
Card 196: 76 23 10 43  9 32 46 62 84 79 | 22  4 49 42 23 55 13 35 90  9 24 52 65 26 95 94 18 37 47 79 56 59 54 86 48
Card 197: 65 44 24 84 49 62  6 54 42 20 | 25 72 90 58 77 60 59 73 11 39 91 19 21 28 62  8 41 66 87 56 64 52 80 82 24
Card 198: 63 44 64 86 78 25 92 90 99 70 | 62 29 51 81 21  6 75 58 54 90 18 10 59 98 97 41  4 52 53 64 80 28 92 11  9
Card 199:  7 15 47 28 44 22 74 76 40 56 | 78 24 95 38 25 36 77 46 89 45 18 42  3 75 62 90 52 81 83 85 80 26  4 23 71
Card 200: 85 88  3 44 54 19  9 71 29 53 | 72 42 56 55 33 68 65 86 58  3 57 83 12 31 96  9 13 62 70 80 17 29 41 27  6
Card 201: 10 51 69 82 56 40 94  9 90 78 | 57 92 89  1 99 87  5 73 80 28  2  6 67 70 33 18 17 78 16 95 69 44 38 24 55
Card 202: 44 47 79 75 24 50 86 80 62 87 | 66 91 36 15 28 81 57 69 30 14 10 20 27 18 77 46 95 72 39 23 38 34 60 37 26
Card 203: 59 31 79 81  4 21 24 54 48 62 | 37 90 25 51 70 77 18 17 97 52 40 75 43  3 91 50 87 67 42 15 14 63  6 13  5
